State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Haryana,"Yamuna Nagar",Chhachrauli,Brinjal,Brinjal,FAQ,04/08/2025,2000,2000,2000
Haryana,"Yamuna Nagar",Chhachrauli,Ginger(Dry),Dry,FAQ,04/08/2025,6000,6000,6000
Haryana,"Yamuna Nagar",Chhachrauli,Onion,Onion,FAQ,04/08/2025,1800,2500,1800
Haryana,"Yamuna Nagar",Radaur,Brinjal,Other,FAQ,04/08/2025,1000,1200,1100
Haryana,"Yamuna Nagar",Radaur,Cauliflower,Other,FAQ,04/08/2025,3000,4000,3500
Haryana,"Yamuna Nagar",Radaur,Spinach,Other,FAQ,04/08/2025,1200,1600,1400
Haryana,"Yamuna Nagar",Sadhaura,Capsicum,Capsicum,FAQ,04/08/2025,3000,5000,4000
Haryana,"Yamuna Nagar",Sadhaura,Pomegranate,Other,Large,04/08/2025,8000,8000,8000
Haryana,"Yamuna Nagar",Sadhaura,Pumpkin,Other,FAQ,04/08/2025,500,700,600
Haryana,"Yamuna Nagar",Sadhaura,Tomato,Other,FAQ,04/08/2025,3000,4500,4000
"Himachal Pradesh",Bilaspur,Bilaspur,Cucumbar(Kheera),Cucumbar,FAQ,04/08/2025,2000,3000,2700
"Himachal Pradesh",Bilaspur,Bilaspur,Ginger(Green),Other,FAQ,04/08/2025,7000,8000,7650
"Himachal Pradesh",Kangra,Dharamshala,Banana,Other,Medium,04/08/2025,4500,4700,4600
"Himachal Pradesh",Kangra,Dharamshala,Brinjal,Other,FAQ,04/08/2025,2500,3000,2750
"Himachal Pradesh",Kangra,Dharamshala,Cucumbar(Kheera),Other,FAQ,04/08/2025,2500,5500,4000
"Himachal Pradesh",Kangra,Kangra,"Bitter gourd",Other,FAQ,04/08/2025,2500,3000,2700
"Himachal Pradesh",Kangra,Kangra,Papaya,Other,Medium,04/08/2025,3500,4000,3700
"Himachal Pradesh",Kangra,Kangra,Potato,Other,FAQ,04/08/2025,1100,2000,1400
"Himachal Pradesh",Kangra,Kangra,Pumpkin,Other,FAQ,04/08/2025,1500,2000,1800
"Himachal Pradesh",Kangra,Kangra,Spinach,Other,FAQ,04/08/2025,4000,4500,4200
"Himachal Pradesh",Kangra,Kangra,"Sponge gourd",Other,FAQ,04/08/2025,3000,3500,3200
"Himachal Pradesh",Kangra,Kangra(Baijnath),"Bhindi(Ladies Finger)",Bhindi,FAQ,04/08/2025,3500,4000,4000
"Himachal Pradesh",Kangra,Kangra(Baijnath),Brinjal,Brinjal,FAQ,04/08/2025,2400,3000,2500
"Himachal Pradesh",Kangra,Kangra(Baijnath),Capsicum,Capsicum,FAQ,04/08/2025,6000,6500,6500
"Himachal Pradesh",Kangra,Kangra(Baijnath),Ginger(Green),"Green Ginger",FAQ,04/08/2025,7000,8000,8000
"Himachal Pradesh",Kangra,Kangra(Baijnath),"Peas Wet",Other,FAQ,04/08/2025,10000,11000,10500
"Himachal Pradesh",Kangra,Kangra(Baijnath),Tomato,Tomato,FAQ,04/08/2025,5500,5600,5600
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),"Bottle gourd","Bottle Gourd",FAQ,04/08/2025,2500,2800,2700
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Capsicum,Capsicum,FAQ,04/08/2025,5800,6200,6000
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),"Mousambi(Sweet Lime)",Mousambi,Medium,04/08/2025,7000,7500,7300
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Papaya,Other,Medium,04/08/2025,3300,3400,3350
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Apple,American,Medium,04/08/2025,4000,15000,7000
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Banana,Amruthapani,Medium,04/08/2025,4200,4800,4600
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)","Bitter gourd","Bitter Gourd",FAQ,04/08/2025,2500,3000,2700
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Spinach,Other,FAQ,04/08/2025,3500,4000,3700
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)","Sponge gourd",Other,FAQ,04/08/2025,2500,3000,2700
"Himachal Pradesh",Kangra,Palampur,Beetroot,Beetroot,FAQ,04/08/2025,4800,5000,4900
"Himachal Pradesh",Kangra,Palampur,"Bitter gourd",Other,FAQ,04/08/2025,3800,4000,3900
"Himachal Pradesh",Kangra,Palampur,"Bottle gourd","Bottle Gourd",FAQ,04/08/2025,2300,2500,2400
"Himachal Pradesh",Kangra,Palampur,Carrot,Carrot,FAQ,04/08/2025,2800,3000,2900
"Himachal Pradesh",Kangra,Palampur,Lemon,Other,FAQ,04/08/2025,4500,6000,5500
"Himachal Pradesh",Kangra,Palampur,Onion,Other,FAQ,04/08/2025,2400,2500,2450
"Himachal Pradesh",Kangra,Palampur,Pomegranate,Other,Medium,04/08/2025,12000,13000,12800
"Himachal Pradesh",Kangra,Palampur,Pumpkin,Other,FAQ,04/08/2025,1500,1700,1600
"Himachal Pradesh",Kangra,Palampur,Raddish,Raddish,FAQ,04/08/2025,2400,2500,2450
"Himachal Pradesh",Kullu,"Kullu(Patli Kuhal)",Apple,Other,Medium,04/08/2025,1500,12000,7000
"Himachal Pradesh",Sirmore,"Paonta Sahib","Bitter gourd",Other,FAQ,04/08/2025,2500,3000,2800
"Himachal Pradesh",Sirmore,"Paonta Sahib",Spinach,Other,FAQ,04/08/2025,2000,2500,2200
"Himachal Pradesh",Solan,Waknaghat,Cucumbar(Kheera),Cucumbar,FAQ,04/08/2025,800,1000,1000
"Jammu and Kashmir",Kathua,Kathua,Capsicum,Other,FAQ,04/08/2025,4000,4500,4250
"Jammu and Kashmir",Kathua,Kathua,Garlic,Garlic,FAQ,04/08/2025,13000,14000,13500
"Jammu and Kashmir",Kathua,Kathua,"Indian Beans (Seam)",Other,FAQ,04/08/2025,7500,8000,7750
"Jammu and Kashmir",Kathua,Kathua,Pear(Marasebu),Other,Medium,04/08/2025,5000,7000,6000
"Jammu and Kashmir",Kathua,Kathua,Potato,Other,FAQ,04/08/2025,1000,1100,1050
"Jammu and Kashmir",Srinagar,Parimpore,Coriander(Leaves),Other,FAQ,04/08/2025,6000,7000,6500
"Jammu and Kashmir",Srinagar,Parimpore,"Green Chilli",Other,FAQ,04/08/2025,2500,3000,2750
"Jammu and Kashmir",Srinagar,Parimpore,Mango,Chausa,Large,04/08/2025,9000,11000,10000
"Jammu and Kashmir",Srinagar,Parimpore,Pineapple,"Pine Apple",Large,04/08/2025,7500,9500,8500
"Jammu and Kashmir",Srinagar,Parimpore,Pineapple,"Pine Apple",Medium,04/08/2025,5500,6500,6000
"Jammu and Kashmir",Srinagar,Parimpore,Potato,Local,FAQ,04/08/2025,1400,1800,1600
Karnataka,Bangalore,Ramanagara,Carrot,Carrot,Local,04/08/2025,6000,7400,7000
Karnataka,Bangalore,Ramanagara,Cucumbar(Kheera),Cucumbar,Local,04/08/2025,1400,1600,1500
Karnataka,Bangalore,Ramanagara,"Green Avare (W)","Green Avare (W)",Local,04/08/2025,3200,3600,3400
Karnataka,Dharwad,Kalagategi,Soyabean,Soyabeen,Local,04/08/2025,4500,4800,4625
Karnataka,Kolar,Malur,Beans,"Beans (Whole)",Local,04/08/2025,4000,7000,5000
Kerala,Alappuzha,Chengannur,Carrot,Other,FAQ,04/08/2025,6500,7200,7000
Kerala,Alappuzha,Chengannur,Garlic,Garlic,FAQ,04/08/2025,0,0,10000
Kerala,Alappuzha,Chengannur,Ginger(Green),"Green Ginger",FAQ,04/08/2025,0,0,6000
Kerala,Alappuzha,Chengannur,Onion,Small,FAQ,04/08/2025,4500,5000,4800
Kerala,Alappuzha,Chengannur,Tomato,Tomato,FAQ,04/08/2025,4500,5000,4800
Kerala,Alappuzha,Cherthala,Brinjal,Brinjal,FAQ,04/08/2025,3200,3400,3300
Kerala,Alappuzha,Cherthala,"Green Chilli","Green Chilly",FAQ,04/08/2025,6000,6200,6100
Kerala,Alappuzha,Cherthala,"Long Melon(Kakri)",Other,FAQ,04/08/2025,4000,4200,4100
Kerala,Alappuzha,Harippad,Amphophalus,Other,FAQ,04/08/2025,5000,5500,5000
Kerala,Alappuzha,Harippad,"Bottle gourd",Other,FAQ,04/08/2025,1000,1500,1000
Kerala,Alappuzha,Harippad,Colacasia,Other,FAQ,04/08/2025,8000,8600,8000
Kerala,Alappuzha,Harippad,"Green Chilli",Other,FAQ,04/08/2025,4000,4600,4000
Kerala,Alappuzha,Kayamkulam,Amphophalus,Other,FAQ,04/08/2025,4400,4600,4500
Kerala,Alappuzha,Kayamkulam,Banana,"Nendra Bale",Medium,04/08/2025,3500,3700,3600
Kerala,Alappuzha,Kayamkulam,"Banana - Green",Other,FAQ,04/08/2025,1900,2100,2000
Kerala,Alappuzha,Kayamkulam,"Bhindi(Ladies Finger)",Other,FAQ,04/08/2025,2200,2400,2300
Kerala,Alappuzha,Kayamkulam,"Green Chilli",Other,FAQ,04/08/2025,6500,6700,6600
Kerala,Alappuzha,Kayamkulam,Pumpkin,Other,FAQ,04/08/2025,900,1100,1000
Kerala,Alappuzha,Mannar,Amphophalus,Other,FAQ,04/08/2025,6000,6200,6100
Kerala,Alappuzha,Mannar,Brinjal,Other,FAQ,04/08/2025,3500,3700,3600
Kerala,Alappuzha,Mannar,Potato,Other,FAQ,04/08/2025,3000,3200,3100
Kerala,Ernakulam,"Amalapuram  VFPCK",Banana,Robusta,Large,04/08/2025,1800,2000,1900
Kerala,Ernakulam,Angamaly,"Banana - Green","Banana - Green",FAQ,04/08/2025,4700,6000,5500
Kerala,Ernakulam,Angamaly,Beetroot,Beetroot,FAQ,04/08/2025,3600,5000,4500
Kerala,Ernakulam,Angamaly,Carrot,Carrot,FAQ,04/08/2025,7800,10000,8500
Kerala,Ernakulam,Angamaly,Cauliflower,Cauliflower,FAQ,04/08/2025,5500,6500,6000
Kerala,Ernakulam,Angamaly,Colacasia,Other,FAQ,04/08/2025,4500,6500,5500
Kerala,Ernakulam,Angamaly,Ginger(Green),"Green Ginger",FAQ,04/08/2025,9000,12000,10000
Kerala,Ernakulam,Angamaly,Tapioca,Tapioca,FAQ,04/08/2025,2500,3500,3000
Kerala,Ernakulam,"Broadway market","Banana - Green","Banana - Green",FAQ,04/08/2025,4800,6000,5000
Kerala,Ernakulam,"Broadway market","Bottle gourd","Bottle Gourd",FAQ,04/08/2025,3300,5000,3500
Kerala,Ernakulam,"Broadway market",Brinjal,"Arkasheela Mattigulla",FAQ,04/08/2025,4800,6500,5000
Kerala,Ernakulam,"Broadway market",Lemon,Lemon,FAQ,04/08/2025,5000,7000,5200
Kerala,Ernakulam,"Koovapadi VFPCK",Banana,"Nendra Bale",Large,04/08/2025,3900,4100,4000
Kerala,Ernakulam,"Koovapadi VFPCK",Banana,Poovan,Large,04/08/2025,4900,5100,5000
Kerala,Ernakulam,"Malayattoor  VFPCK",Banana,Robusta,Large,04/08/2025,0,0,2100
Kerala,Ernakulam,"North Paravur",Amphophalus,Amphophalus,FAQ,04/08/2025,5500,6500,6000
Kerala,Ernakulam,"North Paravur",Beetroot,Beetroot,FAQ,04/08/2025,3000,4000,3500
Kerala,Ernakulam,"North Paravur","Bitter gourd","Bitter Gourd",FAQ,04/08/2025,6000,7000,6500
Kerala,Ernakulam,"North Paravur",Brinjal,"Arkasheela Mattigulla",FAQ,04/08/2025,3500,4500,4000
Kerala,Ernakulam,"North Paravur",Cabbage,Cabbage,FAQ,04/08/2025,2400,3000,2800
Kerala,Ernakulam,"North Paravur",Capsicum,Capsicum,FAQ,04/08/2025,6500,7500,7000
Kerala,Ernakulam,"North Paravur",Coriander(Leaves),Coriander,FAQ,04/08/2025,7000,8000,7500
Kerala,Ernakulam,"North Paravur",Drumstick,Drumstick,FAQ,04/08/2025,6500,7000,6800
Kerala,Ernakulam,"North Paravur",Garlic,Average,FAQ,04/08/2025,10000,13000,11500
Kerala,Ernakulam,"North Paravur","Indian Beans (Seam)","Indian Beans (Seam)",FAQ,04/08/2025,4000,5000,4500
Kerala,Ernakulam,"North Paravur",Tomato,Deshi,FAQ,04/08/2025,4200,4800,4500
Kerala,Ernakulam,Perumbavoor,"Black pepper",Garbled,FAQ,04/08/2025,63500,64500,64000
Kerala,Ernakulam,Perumbavoor,"Coconut Seed","Coconut Seed",FAQ,04/08/2025,8000,9000,8500
Kerala,Ernakulam,Perumbavoor,Cowpea(Veg),"Cowpea (Veg)",FAQ,04/08/2025,6000,7000,6500
Kerala,Ernakulam,Perumbavoor,Drumstick,Drumstick,FAQ,04/08/2025,4800,5800,5200
Kerala,Ernakulam,Piravam,Ashgourd,Other,FAQ,04/08/2025,2500,3500,3000
Kerala,Ernakulam,Piravam,Brinjal,Other,FAQ,04/08/2025,3500,4500,4000
Kerala,Ernakulam,Piravam,Colacasia,Other,FAQ,04/08/2025,8000,10000,9000
Kerala,Ernakulam,Piravam,"Green Chilli",Other,FAQ,04/08/2025,8000,10000,9000
Kerala,Ernakulam,Piravam,Mango,Other,Large,04/08/2025,5000,6000,5500
Kerala,Ernakulam,Piravam,Tomato,Other,FAQ,04/08/2025,4800,5500,5000
Kerala,Ernakulam,Piravam,"Water Melon","Water Melon",Large,04/08/2025,2000,4000,3000
Kerala,Ernakulam,Thrippunithura,Banana,Palayamthodan,Medium,04/08/2025,3500,5000,3700
Kerala,Ernakulam,Thrippunithura,Cabbage,Cabbage,FAQ,04/08/2025,4000,5000,4200
Kerala,Ernakulam,Thrippunithura,"Leafy Vegetable",Other,FAQ,04/08/2025,5000,8000,6000
Kerala,Ernakulam,Thrippunithura,Snakeguard,Snakeguard,FAQ,04/08/2025,5000,6000,5200
Kerala,Idukki,Kattappana,"Amla(Nelli Kai)",Other,FAQ,04/08/2025,3800,4500,4000
Kerala,Idukki,Munnar,Banana,"Nendra Bale",Medium,04/08/2025,5000,6500,6000
Kerala,Idukki,Munnar,Cabbage,Other,FAQ,04/08/2025,4000,5000,4500
Kerala,Idukki,Munnar,Cauliflower,Other,FAQ,04/08/2025,6000,6500,6500
Kerala,Idukki,Munnar,"Cluster beans","Cluster Beans",FAQ,04/08/2025,4500,5000,4800
Kerala,Idukki,Munnar,Colacasia,Colacasia,FAQ,04/08/2025,6000,7000,6600
Kerala,Idukki,Munnar,Cowpea(Veg),Other,FAQ,04/08/2025,5000,6000,5500
Kerala,Kannur,"Koodali  VFPCK",Banana,"Nendra Bale",Large,04/08/2025,5700,5700,5700
Kerala,Kannur,Payyannur,Amaranthus,Other,FAQ,04/08/2025,3700,3900,3800
Kerala,Kasargod,Manjeswaram,Arecanut(Betelnut/Supari),Other,FAQ,04/08/2025,48000,49000,48500
Kerala,Kasargod,Manjeswaram,"Bitter gourd","Bitter Gourd",FAQ,04/08/2025,8000,10000,9000
Kerala,Kasargod,Manjeswaram,Tapioca,Other,FAQ,04/08/2025,2500,4000,3250
Kerala,Kollam,Sasthamkotta,Ashgourd,Other,FAQ,04/08/2025,3000,3400,3200
Kerala,Kollam,Sasthamkotta,Banana,"Nendra Bale",Medium,04/08/2025,5000,5500,5200
Kerala,Kollam,Sasthamkotta,Banana,"Red Banana",Medium,04/08/2025,4000,4500,4200
Kerala,Kollam,Sasthamkotta,"Bitter gourd","Bitter Gourd",FAQ,04/08/2025,4000,4500,4200
Kerala,Kollam,Sasthamkotta,Brinjal,Other,FAQ,04/08/2025,3000,3500,3200
Kerala,Kollam,Sasthamkotta,Pumpkin,Other,FAQ,04/08/2025,3000,3500,3200
Kerala,Kollam,Sasthamkotta,Tapioca,Other,FAQ,04/08/2025,4000,4500,4200
Kerala,Kollam,Sasthamkotta,Yam,Other,FAQ,04/08/2025,5000,5500,5200
Kerala,Kottayam,Athirampuzha,Banana,Poovan,Medium,04/08/2025,7200,7600,7400
Kerala,Kottayam,Athirampuzha,Beetroot,Beetroot,FAQ,04/08/2025,4400,4600,4500
Kerala,Kottayam,Athirampuzha,"Bitter gourd","Bitter Gourd",FAQ,04/08/2025,4000,4200,4100
Kerala,Kottayam,Athirampuzha,Cauliflower,Cauliflower,FAQ,04/08/2025,5000,5200,5100
Kerala,Kottayam,Athirampuzha,Cucumbar(Kheera),Cucumbar,FAQ,04/08/2025,4000,4200,4100
Kerala,Kottayam,Athirampuzha,Onion,Big,FAQ,04/08/2025,2200,2400,2300
Kerala,Kottayam,Athirampuzha,Onion,Onion,FAQ,04/08/2025,4400,4600,4500
Kerala,Kottayam,Athirampuzha,Pineapple,Other,Medium,04/08/2025,3500,3700,3600
Kerala,Kottayam,Athirampuzha,Snakeguard,Snakeguard,FAQ,04/08/2025,4800,5000,4900
Kerala,Kottayam,Ettumanoor,Banana,"Banana - Ripe",Medium,04/08/2025,5000,5400,5200
Kerala,Kottayam,Ettumanoor,"Bitter gourd",Other,FAQ,04/08/2025,4800,5200,5000
Kerala,Kottayam,Ettumanoor,Cabbage,Other,FAQ,04/08/2025,3000,3400,3200
Kerala,Kottayam,Ettumanoor,Cucumbar(Kheera),Cucumbar,FAQ,04/08/2025,4000,4400,4200
Kerala,Kottayam,Ettumanoor,Snakeguard,Snakeguard,FAQ,04/08/2025,4800,5200,5000
Kerala,Kottayam,"KAITHEPALAM VFPCK",Cucumbar(Kheera),Cucumbar,FAQ,04/08/2025,3500,3500,3500
Kerala,Kottayam,Kuruppanthura,Amphophalus,Amphophalus,FAQ,04/08/2025,6000,8000,7000
Kerala,Kottayam,Kuruppanthura,Brinjal,Brinjal,FAQ,04/08/2025,4400,5000,4800
Kerala,Kottayam,Pala,Banana,"Banana - Ripe",Large,04/08/2025,5000,6000,5500
Kerala,Kottayam,Pala,Cabbage,Cabbage,FAQ,04/08/2025,2400,3600,3000
Kerala,Kottayam,Pala,Potato,Potato,FAQ,04/08/2025,3800,4600,4000
Kerala,Kottayam,Pala,Tomato,Tomato,FAQ,04/08/2025,6200,7000,6600
Kerala,Kottayam,Pampady,Banana,Medium,Medium,04/08/2025,6000,7500,7000
Kerala,Kottayam,Pampady,"Bitter gourd","Bitter Gourd",FAQ,04/08/2025,5200,6500,6000
Kerala,Kottayam,Pampady,Cauliflower,Other,FAQ,04/08/2025,4500,5500,5000
Kerala,Kottayam,Pampady,Cowpea(Veg),Other,FAQ,04/08/2025,6500,8500,8000
Kerala,Kottayam,Pampady,"Little gourd (Kundru)",Other,FAQ,04/08/2025,6500,8000,7500
Kerala,Kottayam,Pampady,"Mango (Raw-Ripe)",Other,FAQ,04/08/2025,4500,6000,5500
Kerala,Kozhikode(Calicut),"KOODARANJI VFPCK",Banana,"Nendra Bale",Large,04/08/2025,4200,4200,4200
Kerala,Kozhikode(Calicut),Mukkom,"Banana - Green","Banana - Green",FAQ,04/08/2025,3500,3900,3700
Kerala,Kozhikode(Calicut),Mukkom,Beetroot,Beetroot,FAQ,04/08/2025,4000,4400,4200
Kerala,Kozhikode(Calicut),Mukkom,Potato,Other,FAQ,04/08/2025,2600,3000,2800
Kerala,Kozhikode(Calicut),Mukkom,Pumpkin,Pumpkin,FAQ,04/08/2025,1600,2000,1800
Kerala,Kozhikode(Calicut),Palayam,Amphophalus,Other,FAQ,04/08/2025,4500,4500,4500
Kerala,Kozhikode(Calicut),Palayam,"Bhindi(Ladies Finger)",Other,FAQ,04/08/2025,3500,3500,3500
Kerala,Kozhikode(Calicut),Palayam,"Bottle gourd",Other,FAQ,04/08/2025,3300,3300,3300
Kerala,Kozhikode(Calicut),Palayam,"French Beans (Frasbean)",Other,FAQ,04/08/2025,6000,6100,6000
Kerala,Kozhikode(Calicut),Palayam,Pumpkin,Other,FAQ,04/08/2025,1800,1900,1800
Kerala,Kozhikode(Calicut),Palayam,Snakeguard,Other,FAQ,04/08/2025,4000,4000,4000
Kerala,Kozhikode(Calicut),Palayam,Tomato,Other,FAQ,04/08/2025,2928,2928,2928
Kerala,Kozhikode(Calicut),Perambra,Amaranthus,Amaranthus,FAQ,04/08/2025,3000,3500,3500
Kerala,Kozhikode(Calicut),Perambra,"Bhindi(Ladies Finger)",Other,FAQ,04/08/2025,4000,5000,4500
Kerala,Kozhikode(Calicut),Perambra,Ginger(Green),Other,FAQ,04/08/2025,7000,9000,7000
Kerala,Kozhikode(Calicut),Perambra,Tomato,Tomato,FAQ,04/08/2025,3500,3700,3600
Kerala,Kozhikode(Calicut),Quilandy,Amaranthus,Other,FAQ,04/08/2025,3400,3500,3500
Kerala,Kozhikode(Calicut),Quilandy,Amphophalus,Other,FAQ,04/08/2025,5800,6000,6000
Kerala,Kozhikode(Calicut),Quilandy,"Cluster beans",Other,FAQ,04/08/2025,5200,5500,5400
Kerala,Kozhikode(Calicut),Quilandy,Cowpea(Veg),Other,FAQ,04/08/2025,5200,5600,5500
Kerala,Kozhikode(Calicut),Quilandy,Drumstick,Other,FAQ,04/08/2025,2800,3200,3000
Kerala,Kozhikode(Calicut),Quilandy,Snakeguard,Other,FAQ,04/08/2025,4500,4800,4700
Kerala,Kozhikode(Calicut),Thamarassery,Amaranthus,Other,FAQ,04/08/2025,2500,3500,2700
Kerala,Kozhikode(Calicut),Thamarassery,Drumstick,Other,FAQ,04/08/2025,2100,3000,2300
Kerala,Kozhikode(Calicut),Thamarassery,Tomato,Other,FAQ,04/08/2025,2800,3500,3100
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Ashgourd,Ashgourd,FAQ,04/08/2025,2600,2900,2900
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Carrot,Carrot,FAQ,04/08/2025,6500,6800,6800
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),"French Beans (Frasbean)","French Beans (Frasbean)",FAQ,04/08/2025,6600,6900,6900
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Pumpkin,Pumpkin,FAQ,04/08/2025,1300,1600,1600
Kerala,Malappuram,Kottakkal,Amaranthus,Amaranthus,FAQ,04/08/2025,1800,2000,1900
Kerala,Malappuram,Kottakkal,Amphophalus,Other,FAQ,04/08/2025,5000,5200,5100
Kerala,Malappuram,Kottakkal,"Bhindi(Ladies Finger)",Other,FAQ,04/08/2025,3800,4000,3900
Kerala,Malappuram,Kottakkal,Chikoos(Sapota),Other,Large,04/08/2025,3300,3500,3400
Kerala,Malappuram,Kottakkal,Cucumbar(Kheera),Other,FAQ,04/08/2025,5600,5800,5700
Kerala,Malappuram,Kottakkal,Lemon,Other,FAQ,04/08/2025,3800,4000,3900
Kerala,Malappuram,Kottakkal,Mango,Amrapali,Large,04/08/2025,3800,4000,3900
Kerala,Malappuram,Kottakkal,"Mousambi(Sweet Lime)",Mosambi-Organic,Large,04/08/2025,5300,5500,5400
Kerala,Palakad,Pattambi,Banana,"Nendra Bale",Medium,04/08/2025,5000,5500,5200
Kerala,Palakad,Pattambi,Colacasia,Other,FAQ,04/08/2025,5000,6000,5500
Kerala,Palakad,Pattambi,Snakeguard,Other,FAQ,04/08/2025,4500,5000,4800
Kerala,Pathanamthitta,"Mezhuveli  VFPCK",Banana,Rasakathai,Large,04/08/2025,2000,6000,3900
Kerala,Thirssur,Chavakkad,Ashgourd,Other,FAQ,04/08/2025,3000,4000,4000
Kerala,Thirssur,Chavakkad,Beetroot,Other,FAQ,04/08/2025,3300,4800,4800
Kerala,Thirssur,Chavakkad,"Bitter gourd",Other,FAQ,04/08/2025,4800,6000,6000
Kerala,Thirssur,Chavakkad,Carrot,Other,FAQ,04/08/2025,7000,8000,8000
Kerala,Thirssur,Chavakkad,"Cluster beans","Cluster Beans",FAQ,04/08/2025,6000,7000,7000
Kerala,Thirssur,Chavakkad,"Elephant Yam (Suran)",Other,FAQ,04/08/2025,4800,6000,6000
Kerala,Thirssur,Chavakkad,Pineapple,"Pine Apple",Medium,04/08/2025,4200,6000,6000
Kerala,Thirssur,Chavakkad,Potato,Other,FAQ,04/08/2025,2800,4000,4000
Kerala,Thirssur,Chavakkad,Pumpkin,Other,FAQ,04/08/2025,1800,3000,3000
Kerala,Thirssur,"Nooluvally  VFPCK",Banana,Poovan,Medium,04/08/2025,3200,4500,3811
Kerala,Thiruvananthapuram,"Kovilnada  VFPCK",Banana,Palayamthodan,Large,04/08/2025,2300,2500,2400
Kerala,Thiruvananthapuram,"Kovilnada  VFPCK","Bitter gourd","Bitter Gourd",FAQ,04/08/2025,7800,8000,7900
Kerala,Thiruvananthapuram,"PAPPANCHANI VFPCK",Cowpea(Veg),"Bean Barbati",FAQ,04/08/2025,78,80,79
Kerala,Thiruvananthapuram,Parassala,Banana,"Nendra Bale",Medium,04/08/2025,6000,6500,6000
Kerala,Thiruvananthapuram,Parassala,Banana,Palayamthodan,Medium,04/08/2025,3000,3200,3000
Kerala,Thiruvananthapuram,Parassala,Banana,"Red Banana",Medium,04/08/2025,5000,5500,5000
Kerala,Thiruvananthapuram,Parassala,"Green Chilli","Green Chilly",FAQ,04/08/2025,7500,8000,7500
"Madhya Pradesh",Badwani,Anjad,Maize,Yellow,FAQ,04/08/2025,1675,1725,1725
"Madhya Pradesh",Bhopal,Bhopal,Garlic,Garlic,FAQ,04/08/2025,3000,6250,6250
"Madhya Pradesh",Damoh,Javera,Wheat,"Mill Quality",Non-FAQ,04/08/2025,2500,2500,2500
"Madhya Pradesh",Dewas,Sonkatch,Wheat,Wheat,FAQ,04/08/2025,2540,2540,2540
"Madhya Pradesh",Gwalior,Dabra,Paddy(Dhan)(Common),"Basmati 1509",FAQ,04/08/2025,2200,2770,2600
"Madhya Pradesh",Indore,Indore,"Green Peas",Pea,FAQ,04/08/2025,4600,4600,4600
"Madhya Pradesh",Indore,Indore,"Kabuli Chana(Chickpeas-White)","Dollar Gram",FAQ,04/08/2025,8740,9500,9500
"Madhya Pradesh",Morena,Sabalgarh(F&V),Pumpkin,Other,FAQ,04/08/2025,500,500,500
"Madhya Pradesh",Ratlam,Jawra(F&V),Cabbage,Cabbage,FAQ,04/08/2025,1000,2000,1200
"Madhya Pradesh",Ratlam,Jawra(F&V),"Other green and fresh vegetables",Other,FAQ,04/08/2025,1500,3000,1800
"Madhya Pradesh",Ratlam,Jawra(F&V),Tomato,Tomato,FAQ,04/08/2025,3000,4500,3500
"Madhya Pradesh",Rewa,Chaakghat,Wheat,Wheat,FAQ,04/08/2025,2455,2465,2465
"Madhya Pradesh",Sehore,Sehore(F&V),Capsicum,Capsicum,FAQ,04/08/2025,3000,4000,3500
"Madhya Pradesh",Sehore,Sehore(F&V),Lemon,Lemon,FAQ,04/08/2025,2000,3000,2500
"Madhya Pradesh",Shajapur,Shajapur,Onion,Onion,FAQ,04/08/2025,650,650,650
"Madhya Pradesh",Shehdol,Beohari,Wheat,"Mill Quality",FAQ,04/08/2025,2490,2510,2500
Maharashtra,Ahmednagar,Shrirampur,"Bottle gourd",Other,Local,04/08/2025,700,1000,800
Maharashtra,Ahmednagar,Shrirampur,Lime,Other,Local,04/08/2025,1500,2000,1750
Maharashtra,"Chattrapati Sambhajinagar","Chattrapati Sambhajinagar","Chilly Capsicum",Other,Local,04/08/2025,3000,5000,4000
Maharashtra,"Chattrapati Sambhajinagar","Chattrapati Sambhajinagar",Cucumbar(Kheera),Other,Local,04/08/2025,1000,1600,1300
Maharashtra,"Chattrapati Sambhajinagar","Chattrapati Sambhajinagar",Ginger(Green),Other,Local,04/08/2025,600,1500,1050
Maharashtra,"Chattrapati Sambhajinagar","Chattrapati Sambhajinagar",Guar,Other,Local,04/08/2025,5000,7000,6000
Maharashtra,"Chattrapati Sambhajinagar","Chattrapati Sambhajinagar",Papaya,Other,Local,04/08/2025,1200,1600,1400
Maharashtra,"Chattrapati Sambhajinagar","Chattrapati Sambhajinagar",Potato,Other,Local,04/08/2025,1000,1300,1150
